Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Account_Tenure_Months,Account_Type,Number_of_Products,Average_Balance,Monthly_Transactions,Online_Banking_Usage,Mobile_Banking_Usage,Number_of_Complaints,Complaint_Resolution_Rate,Customer_Support_Calls,Email_Opt_In,Credit_Card_Holder,Loan_Account_Holder,Churn
CUST1445,38,Female,Single,University,Employed,115,Savings,2,126682,16,4,17,0,0.56,0,0,0,0,0
CUST1081,27,Female,Married,Secondary,Employed,130,Savings,1,34981,20,5,8,0,0.81,1,1,1,0,0
CUST2708,43,Male,Single,Primary,Employed,150,Savings,2,7540,11,8,8,0,0.57,2,1,1,0,1
CUST2211,53,Female,Single,Primary,Unemployed,113,Current,2,72723,17,6,10,1,0.94,0,1,0,0,0
CUST2286,34,Male,Married,Primary,Self-employed,51,Savings,2,669982,11,10,8,0,0.93,2,1,0,0,0
CUST1697,40,Female,Single,University,Employed,9,Current,1,113540,12,9,6,0,0.95,1,1,0,0,0
CUST2626,37,Male,Single,Secondary,Employed,151,Savings,1,66302,20,7,7,0,0.86,0,0,0,1,0
CUST2378,35,Male,Married,Secondary,Employed,44,Savings,3,39818,18,7,15,0,0.8,3,0,0,0,1
CUST1413,39,Male,Married,Primary,Employed,146,Savings,1,25168,15,5,14,0,0.93,3,0,0,0,1
CUST0117,34,Male,Married,University,Self-employed,101,Fixed Deposit,3,161885,14,10,12,0,0.69,1,1,0,0,0
CUST0648,26,Female,Married,University,Employed,18,Savings,1,16286,21,9,14,1,0.6,0,1,1,0,0
CUST1079,34,Male,Married,Secondary,Employed,87,Savings,3,47256,19,7,8,0,0.87,0,0,0,0,1
CUST1241,47,Male,Single,Secondary,Employed,14,Savings,4,237454,12,10,14,0,0.8,1,1,0,1,0
CUST2645,41,Male,Single,Secondary,Self-employed,51,Savings,1,253112,11,11,11,0,0.54,1,0,0,1,0
CUST2605,39,Female,Married,Secondary,Employed,128,Savings,3,38357,15,8,8,0,0.59,0,1,0,1,0
CUST1706,34,Female,Married,Secondary,Self-employed,92,Current,3,168054,15,9,12,0,0.75,0,1,0,0,0
CUST2463,41,Female,Married,Primary,Employed,52,Fixed Deposit,2,29101,12,8,16,0,0.85,0,1,0,0,0
CUST0873,18,Male,Married,University,Employed,57,Current,2,149446,15,8,7,1,0.53,0,1,1,1,1
CUST2736,34,Female,Married,Primary,Self-employed,105,Savings,2,51746,20,5,9,1,0.91,0,1,0,1,0
CUST0757,20,Male,Married,Secondary,Self-employed,93,Fixed Deposit,2,61933,12,11,7,0,0.64,1,1,1,0,0
CUST1965,31,Male,Married,Secondary,Employed,50,Savings,2,16336,20,11,8,0,0.92,0,1,1,0,1
CUST0988,21,Female,Single,University,Employed,77,Fixed Deposit,2,223864,12,9,5,0,0.78,0,0,1,0,0
CUST2495,48,Female,Single,Primary,Employed,114,Savings,2,11591,10,5,14,0,0.57,3,1,0,0,0
CUST2869,28,Female,Divorced,Secondary,Self-employed,153,Savings,1,113229,12,6,11,0,0.87,2,1,0,0,0
CUST2879,30,Female,Married,Primary,Self-employed,72,Current,2,275800,20,11,8,0,0.57,1,1,0,0,0
CUST0711,47,Male,Married,University,Employed,75,Savings,1,126088,16,7,15,1,0.92,1,1,1,0,1
CUST1492,43,Female,Married,None,Employed,75,Savings,3,214081,12,7,19,0,0.98,3,1,1,0,0
CUST1234,32,Male,Married,University,Unemployed,95,Savings,1,233903,17,3,7,0,0.5,2,1,0,0,0
CUST0349,18,Male,Married,Secondary,Self-employed,150,Savings,1,88259,21,7,8,0,0.9,0,0,0,0,0
CUST1425,43,Female,Married,Primary,Employed,128,Savings,1,105888,14,12,13,0,0.89,2,1,0,1,0
CUST2225,31,Female,Single,University,Self-employed,119,Savings,1,95889,17,8,9,0,0.9,2,0,0,0,0
CUST0386,28,Male,Married,University,Employed,153,Current,1,173545,13,8,6,1,0.86,0,0,1,0,0
CUST1165,30,Male,Single,Secondary,Self-employed,170,Current,2,178908,18,3,10,1,0.94,1,0,0,0,1
CUST2072,24,Male,Married,Primary,Employed,158,Savings,2,242762,15,12,9,0,0.89,1,1,0,0,0
CUST2993,21,Male,Single,Primary,Self-employed,23,Current,4,163572,17,7,11,1,0.94,1,1,0,0,0
CUST1987,25,Male,Married,Secondary,Employed,51,Savings,2,109721,11,9,14,0,0.61,0,0,1,0,1
CUST1154,46,Male,Married,None,Employed,148,Savings,3,215716,16,4,9,0,0.65,1,1,1,0,0
CUST2213,25,Female,Married,Secondary,Employed,83,Fixed Deposit,1,20495,13,5,16,0,0.77,2,0,1,0,0
CUST1727,32,Male,Married,Secondary,Employed,10,Savings,3,98717,20,11,12,0,0.53,1,1,0,0,0
CUST1612,40,Female,Divorced,Primary,Employed,101,Current,4,41603,16,4,16,1,0.6,1,0,0,1,0
CUST1401,39,Female,Married,Secondary,Employed,67,Savings,1,77568,13,8,14,1,0.74,1,1,0,0,1
CUST2218,18,Male,Single,Secondary,Self-employed,33,Savings,4,213342,21,8,5,0,0.79,1,1,0,1,0
CUST1469,50,Female,Married,Secondary,Unemployed,148,Fixed Deposit,4,21193,18,10,11,0,0.75,0,1,1,0,0
CUST0710,37,Male,Single,Primary,Employed,116,Fixed Deposit,2,34173,12,12,15,0,0.86,0,0,0,1,0
CUST1258,45,Female,Single,Primary,Employed,132,Savings,4,588812,22,6,9,0,0.8,0,1,0,1,1
CUST2470,26,Female,Single,None,Employed,119,Savings,1,219573,13,14,6,0,0.93,0,1,1,0,0
CUST2556,31,Female,Married,None,Employed,35,Current,3,28978,16,7,6,0,0.55,2,1,1,0,0
CUST2112,32,Male,Single,None,Employed,159,Savings,4,45100,15,8,9,0,0.76,0,1,1,0,0
CUST2128,42,Male,Single,Primary,Employed,21,Current,3,36135,19,14,11,1,0.88,1,0,0,0,0
CUST1507,23,Female,Married,Primary,Self-employed,168,Current,2,70904,17,8,11,0,0.98,1,0,0,0,0
CUST2596,30,Male,Married,Secondary,Employed,94,Savings,2,2122,13,11,10,2,0.84,0,1,1,0,0
CUST2523,41,Male,Married,University,Employed,115,Current,2,293556,19,11,7,0,0.8,4,1,0,0,0
CUST2339,46,Male,Married,Secondary,Employed,62,Savings,4,47348,14,9,11,0,0.97,2,1,0,0,0
CUST2813,26,Male,Divorced,Primary,Employed,175,Savings,2,246109,17,11,10,0,0.53,1,1,1,0,0
CUST1347,49,Male,Divorced,University,Employed,73,Current,3,138045,13,6,10,1,0.82,0,1,0,0,0
CUST2527,34,Female,Single,Secondary,Employed,76,Current,2,23149,10,7,7,0,0.71,0,0,0,0,0
CUST0791,33,Female,Married,Secondary,Employed,2,Savings,3,124354,18,4,7,0,1,1,0,1,0,0
CUST1987,42,Male,Married,Secondary,Employed,148,Current,1,68236,19,12,7,0,0.74,1,1,0,0,1
CUST0905,44,Female,Single,Secondary,Self-employed,60,Current,1,83279,11,10,6,0,0.66,0,1,0,0,0
CUST1341,27,Male,Single,Secondary,Unemployed,66,Savings,3,515760,15,4,8,0,0.91,0,0,0,0,1
CUST0807,44,Female,Married,Secondary,Employed,94,Savings,2,209856,15,10,9,0,0.54,0,0,0,0,1
CUST1246,26,Male,Single,University,Employed,28,Current,4,63730,10,12,15,1,0.5,1,1,0,0,0
CUST1311,43,Female,Divorced,Secondary,Self-employed,167,Savings,2,86719,12,4,12,0,0.97,1,1,0,1,0
CUST1758,30,Female,Married,Primary,Employed,159,Savings,3,287344,4,5,9,1,0.75,1,1,0,0,1
CUST0292,27,Female,Single,Primary,Employed,168,Savings,4,31201,21,8,6,0,0.53,1,1,1,0,0
CUST1250,46,Female,Single,Secondary,Self-employed,43,Savings,3,20286,13,4,13,1,0.81,2,0,1,1,1
CUST1814,40,Female,Married,Primary,Self-employed,122,Savings,1,117863,9,9,10,0,0.54,2,1,0,0,0
CUST1708,23,Male,Single,Secondary,Self-employed,86,Savings,1,65200,10,6,8,1,0.53,3,1,1,0,0
CUST0297,44,Male,Married,Primary,Self-employed,55,Current,4,6001,19,14,8,0,0.75,3,0,0,0,0
CUST0860,32,Female,Single,Primary,Self-employed,101,Current,1,68279,18,10,8,0,0.97,4,1,1,0,1
CUST0605,41,Male,Married,Secondary,Employed,44,Current,1,62662,18,9,13,0,0.5,0,1,1,0,0
CUST2685,40,Male,Single,Secondary,Employed,93,Savings,2,273905,14,12,9,1,0.57,1,1,1,0,1
CUST1835,25,Female,Single,Primary,Employed,129,Savings,1,60021,18,7,7,0,0.72,1,1,1,0,0
CUST1261,34,Male,Single,None,Unemployed,73,Current,3,116665,12,7,12,0,0.82,2,1,0,1,0
CUST2213,35,Female,Married,None,Employed,180,Savings,4,95162,14,10,7,0,0.67,1,0,0,0,1
CUST0619,31,Female,Married,University,Unemployed,100,Savings,4,56455,18,6,8,0,0.75,1,0,0,1,0
CUST1057,18,Female,Single,Secondary,Employed,40,Current,1,66845,19,6,9,0,0.62,1,0,1,1,0
CUST0083,30,Female,Married,Secondary,Self-employed,167,Current,2,84144,30,6,7,0,0.58,0,0,1,1,0
CUST0866,40,Male,Married,Secondary,Employed,70,Fixed Deposit,2,480631,15,10,12,0,0.95,1,0,0,1,0
CUST2325,45,Male,Divorced,Secondary,Self-employed,136,Savings,2,97638,14,11,10,0,0.52,0,1,0,0,0
CUST1023,46,Female,Married,Secondary,Employed,49,Current,3,29869,19,9,8,0,0.61,0,0,1,0,0
CUST0076,42,Male,Married,Secondary,Self-employed,156,Savings,3,10158,17,5,12,3,0.87,0,0,0,1,1
CUST1118,33,Female,Single,Secondary,Self-employed,151,Savings,2,69010,20,10,13,0,0.56,2,1,0,1,0
CUST2994,32,Male,Married,University,Employed,77,Savings,2,210302,8,6,14,0,0.68,1,1,0,0,0
CUST2422,29,Female,Married,Primary,Employed,141,Fixed Deposit,2,50135,11,8,13,0,0.86,0,0,0,1,0
CUST2371,44,Female,Single,Secondary,Employed,30,Savings,1,300937,18,9,11,0,0.77,0,0,0,1,1
CUST2163,29,Male,Married,Secondary,Employed,157,Savings,1,24754,22,11,8,1,0.75,3,1,1,0,1
CUST1401,37,Female,Single,None,Self-employed,85,Current,3,66469,15,9,11,0,0.99,0,1,0,0,0
CUST2898,44,Male,Single,Secondary,Unemployed,168,Current,3,134654,16,10,11,0,0.98,1,1,0,0,0
CUST2656,39,Male,Married,Secondary,Self-employed,16,Savings,1,75494,16,5,9,0,0.64,2,0,1,0,1
CUST1382,37,Female,Married,University,Employed,136,Current,1,47883,21,13,12,0,0.78,1,0,0,1,0
CUST0682,31,Male,Single,University,Employed,169,Current,1,52437,10,5,7,1,0.95,1,0,0,0,0
CUST1448,23,Male,Single,University,Employed,42,Savings,2,416894,14,8,9,1,0.81,0,1,1,0,1
CUST2986,32,Female,Single,Secondary,Employed,83,Savings,2,8327,17,12,10,0,0.94,1,1,0,0,1
CUST1562,26,Female,Single,Primary,Employed,89,Savings,2,46687,10,10,7,0,0.99,1,0,1,1,0
CUST2445,36,Female,Divorced,Secondary,Employed,79,Current,1,48962,14,12,8,0,1,0,0,0,0,1
CUST0989,35,Female,Single,Primary,Self-employed,33,Savings,1,182830,18,4,8,0,0.88,1,0,0,0,1
CUST1961,32,Male,Single,University,Employed,135,Current,1,106545,14,9,13,0,0.65,3,1,0,0,0
CUST2440,41,Female,Married,Secondary,Self-employed,64,Current,1,23392,15,9,9,1,0.89,0,0,0,0,0
CUST1738,50,Female,Married,Secondary,Employed,13,Current,4,74875,17,8,13,0,0.89,0,1,0,0,1
CUST2641,36,Female,Single,University,Employed,31,Current,1,39141,14,7,11,0,0.85,1,0,0,0,1
CUST1471,40,Male,Married,None,Employed,85,Savings,1,107238,20,11,13,0,0.61,1,1,1,0,1
CUST1362,25,Female,Single,Secondary,Self-employed,1,Savings,1,577255,12,7,6,0,0.68,1,0,0,0,0
CUST2792,34,Female,Single,Primary,Employed,139,Fixed Deposit,1,220750,13,4,13,0,0.85,0,1,0,0,0
CUST0243,35,Male,Single,University,Employed,26,Current,2,83990,20,8,12,0,0.83,3,0,0,1,1
CUST2154,40,Female,Single,Secondary,Employed,19,Current,4,331494,15,8,8,0,0.64,1,0,0,1,0
CUST2059,39,Female,Single,Secondary,Employed,93,Current,2,121412,21,10,17,0,0.94,1,0,1,0,0
CUST0625,37,Female,Married,Primary,Employed,79,Current,2,371112,13,9,12,0,0.97,1,1,0,0,1
CUST0386,39,Male,Married,Secondary,Self-employed,111,Savings,1,44861,15,9,10,0,0.89,3,1,1,1,0
CUST2451,26,Female,Single,Secondary,Self-employed,64,Current,3,195696,17,8,12,1,0.74,2,1,0,0,1
CUST0461,37,Male,Single,University,Employed,27,Savings,1,49736,11,9,12,0,0.94,0,1,0,1,0
CUST0141,19,Male,Married,Secondary,Employed,159,Savings,2,460134,15,8,5,0,0.52,0,1,1,0,0
CUST0031,44,Female,Married,Secondary,Employed,99,Savings,2,88006,14,8,9,0,0.98,1,1,1,0,0
CUST1950,42,Male,Married,Primary,Unemployed,74,Savings,3,259443,18,4,14,0,0.68,2,1,0,1,0
CUST1139,35,Male,Married,Secondary,Self-employed,126,Fixed Deposit,4,84312,13,9,14,1,0.78,1,0,0,0,0
CUST1814,52,Female,Married,Primary,Employed,34,Current,1,475748,15,6,5,0,0.51,1,1,0,0,0
CUST0094,30,Male,Single,Primary,Employed,136,Current,3,230092,17,11,10,0,0.51,1,0,0,0,0
CUST0016,48,Female,Single,None,Employed,153,Savings,1,22230,14,8,8,1,0.96,3,1,0,0,0
CUST0178,42,Female,Single,Secondary,Self-employed,171,Savings,2,124846,16,10,18,0,0.86,3,1,0,0,0
CUST1436,57,Male,Married,University,Employed,35,Current,1,201632,13,8,10,1,0.99,1,0,0,0,1
CUST2225,48,Female,Single,Secondary,Self-employed,51,Savings,4,44849,15,11,5,0,0.79,0,0,0,1,0
CUST0524,43,Female,Married,Primary,Employed,66,Current,3,86669,15,6,9,0,0.99,1,1,0,0,1
CUST1461,41,Female,Married,Secondary,Self-employed,120,Savings,1,3362,19,21,9,1,0.77,0,1,0,0,0
CUST0924,40,Male,Single,University,Employed,119,Savings,2,337775,14,9,4,0,0.78,0,0,0,0,1
CUST1602,44,Female,Married,Secondary,Self-employed,87,Savings,3,115448,17,5,10,0,0.91,0,0,1,0,0
CUST0204,43,Male,Single,None,Unemployed,177,Current,2,175733,13,8,8,1,0.75,1,0,1,1,0
CUST2421,47,Female,Single,University,Employed,115,Current,1,102097,16,9,6,0,0.64,1,1,0,0,1
CUST2694,34,Female,Single,Secondary,Employed,53,Savings,1,324562,19,5,10,0,0.85,0,1,0,0,1
CUST2432,53,Male,Single,University,Employed,77,Savings,1,44724,17,8,13,2,0.7,0,1,0,1,0
CUST1146,35,Female,Single,Primary,Employed,1,Current,4,93005,20,4,13,0,0.54,1,1,0,0,0
CUST2363,22,Male,Married,University,Employed,23,Savings,3,42570,18,5,22,0,0.66,0,1,0,0,0
CUST0259,48,Male,Married,Secondary,Employed,175,Savings,4,71227,15,9,6,0,0.8,0,1,0,0,0
CUST0494,21,Female,Married,Primary,Self-employed,39,Current,1,197319,14,9,6,0,0.72,2,0,0,1,0
CUST1889,35,Female,Single,Secondary,Employed,124,Savings,3,62673,18,4,10,0,0.63,1,1,1,0,1
CUST1784,27,Female,Married,Primary,Employed,15,Savings,1,188470,22,8,7,0,0.85,1,1,0,0,0
CUST1313,48,Male,Married,Primary,Self-employed,145,Savings,1,220131,11,6,10,0,0.73,2,1,1,0,0
CUST1355,42,Male,Married,Secondary,Employed,74,Savings,1,184947,12,9,8,0,0.91,1,1,0,0,0
CUST1132,28,Male,Married,Primary,Self-employed,100,Savings,1,169234,16,7,11,0,0.77,0,1,0,0,0
CUST1325,46,Female,Single,Secondary,Employed,161,Savings,1,50239,16,9,7,0,0.62,2,0,1,0,1
CUST0010,37,Female,Single,None,Employed,81,Current,1,309522,11,6,10,0,0.69,0,0,1,0,0
CUST0170,42,Male,Married,Primary,Employed,101,Savings,2,14302,19,4,12,0,0.91,1,0,0,1,0
CUST2450,44,Male,Single,Secondary,Employed,28,Savings,1,8173,13,11,8,0,0.88,1,1,0,0,1
CUST1233,30,Male,Married,Primary,Employed,143,Current,1,10159,21,10,11,1,0.76,2,1,0,0,0
CUST1851,38,Female,Single,Primary,Employed,147,Savings,1,189870,16,13,8,2,0.96,1,1,1,0,0
CUST1673,18,Female,Divorced,Secondary,Employed,14,Current,2,163877,18,9,8,0,1,2,0,1,0,0
CUST0108,31,Female,Married,Secondary,Self-employed,157,Savings,1,171771,14,7,14,1,0.91,0,1,1,0,0
CUST0008,43,Female,Single,None,Employed,139,Savings,1,262809,13,10,13,0,0.77,3,1,0,1,0
CUST0626,45,Female,Single,University,Self-employed,11,Savings,1,163490,22,4,11,0,0.63,0,1,1,0,0
CUST0261,41,Female,Married,Primary,Employed,162,Current,1,55141,15,4,7,0,0.98,1,1,0,0,0
CUST2589,37,Male,Single,Secondary,Employed,167,Current,1,17285,15,5,12,0,0.77,3,1,0,0,1
CUST2374,42,Female,Married,Primary,Self-employed,103,Savings,2,788687,15,9,5,0,0.89,0,1,0,0,1
CUST1098,26,Male,Married,Primary,Self-employed,22,Current,3,125728,12,7,5,0,0.9,0,1,1,0,0
CUST2330,28,Male,Single,Primary,Self-employed,12,Savings,1,618655,13,13,17,0,0.95,1,0,1,0,1
CUST1609,26,Female,Divorced,University,Employed,135,Savings,1,39364,17,7,13,0,0.81,1,1,1,0,1
CUST1911,39,Male,Divorced,Secondary,Employed,24,Current,3,142220,14,5,7,0,0.99,1,0,0,1,0
CUST1286,36,Female,Divorced,Secondary,Self-employed,116,Current,3,237194,10,10,12,0,0.54,0,1,0,0,0
CUST1760,39,Female,Single,Primary,Self-employed,160,Savings,4,622608,8,7,8,0,0.55,0,1,0,0,0
CUST0204,39,Female,Single,None,Employed,11,Savings,1,437188,12,10,10,0,0.81,1,1,0,0,0
CUST1747,47,Male,Married,University,Employed,153,Savings,3,142892,14,7,9,0,0.95,0,1,0,1,0
CUST1243,52,Female,Single,Primary,Unemployed,17,Current,3,238122,9,5,13,1,0.55,2,1,0,0,1
CUST2744,22,Female,Married,University,Employed,74,Current,3,33811,17,10,8,0,0.7,2,1,1,0,0
CUST0667,39,Male,Married,Secondary,Employed,81,Savings,1,46230,14,9,9,0,0.61,0,1,0,0,0
CUST0990,29,Male,Single,University,Employed,10,Current,1,2496,18,11,8,0,0.58,1,0,0,0,0
CUST1143,49,Male,Single,University,Self-employed,116,Savings,1,84264,8,11,11,0,0.69,0,1,0,0,0
CUST0452,42,Female,Divorced,None,Employed,97,Current,2,385793,24,10,11,1,0.87,0,0,0,0,0
CUST0856,47,Male,Single,Primary,Employed,136,Savings,2,41105,18,8,11,0,0.55,1,0,1,0,1
CUST1948,23,Male,Married,Secondary,Self-employed,10,Savings,1,246715,9,7,12,0,0.68,3,0,0,1,0
CUST1603,36,Male,Divorced,Primary,Employed,112,Savings,1,133829,12,6,13,1,1,1,0,0,0,0
CUST2670,51,Female,Married,Secondary,Employed,23,Savings,1,194873,15,11,12,0,0.88,1,0,0,0,0
CUST1960,26,Female,Single,Primary,Unemployed,151,Current,2,2896,6,6,12,0,0.55,1,1,0,0,1
CUST0646,25,Female,Married,Secondary,Employed,137,Savings,2,46344,9,5,9,0,0.85,0,1,0,0,0
CUST1060,34,Female,Single,Secondary,Employed,106,Current,2,29918,19,16,10,0,0.64,0,1,0,1,0
CUST1264,28,Male,Married,Primary,Employed,179,Savings,2,30441,17,10,14,1,0.61,1,1,0,0,0
CUST0891,43,Female,Married,Secondary,Unemployed,82,Savings,2,507217,8,8,11,3,0.76,1,1,1,0,1
CUST1656,31,Female,Married,Secondary,Self-employed,118,Savings,1,97928,18,7,10,2,0.94,0,1,0,1,1
CUST1886,33,Male,Divorced,Secondary,Employed,84,Savings,1,112230,20,9,7,0,0.55,0,0,1,0,1
CUST1328,22,Male,Married,Primary,Self-employed,151,Fixed Deposit,2,102713,11,6,13,0,0.67,3,0,0,0,1
CUST0665,39,Male,Single,Primary,Self-employed,129,Current,2,90421,12,7,10,0,0.58,1,1,0,0,0
CUST2035,42,Female,Married,Primary,Self-employed,151,Current,1,32184,13,6,6,0,0.7,2,1,0,0,0
CUST1636,22,Male,Married,Primary,Employed,162,Current,1,102081,16,9,7,0,0.69,0,0,0,0,0
CUST0793,49,Female,Married,Secondary,Employed,173,Savings,2,271707,11,10,11,0,0.72,3,1,1,0,0
CUST1412,26,Female,Single,Primary,Employed,90,Fixed Deposit,1,73319,17,7,9,0,0.94,1,0,0,0,0
CUST2511,40,Female,Married,None,Self-employed,113,Current,4,1506,19,5,5,0,0.91,1,0,0,0,1
CUST1204,37,Female,Single,University,Unemployed,49,Current,1,446982,14,10,10,0,0.91,1,0,0,0,1
CUST0278,26,Male,Married,Secondary,Unemployed,108,Current,3,38952,11,7,7,0,0.96,3,0,1,0,1
CUST0241,29,Female,Married,Primary,Employed,31,Current,2,157680,18,7,11,0,0.54,1,1,0,0,1
CUST0024,44,Male,Single,Secondary,Self-employed,126,Savings,3,69964,16,8,9,0,0.9,1,1,1,0,0
CUST2727,34,Male,Single,Secondary,Self-employed,178,Current,2,524225,12,7,14,0,0.67,1,1,0,1,0
CUST1727,33,Male,Single,None,Self-employed,101,Savings,1,65993,19,8,13,0,0.52,1,1,0,1,0
CUST2085,44,Male,Married,Primary,Self-employed,61,Savings,2,78183,15,11,7,0,0.57,2,1,0,0,0
CUST2734,39,Female,Married,Secondary,Employed,98,Savings,2,69212,13,11,8,1,0.58,2,0,0,1,1
CUST2614,33,Female,Single,Primary,Self-employed,76,Savings,1,276734,18,5,7,0,0.69,0,0,0,0,0
CUST1327,37,Female,Single,None,Employed,102,Current,2,120131,15,8,12,0,0.6,1,1,1,0,0
CUST1743,22,Male,Single,Primary,Self-employed,65,Savings,1,75130,15,8,7,0,0.95,1,1,1,0,0
CUST2067,38,Male,Single,University,Self-employed,10,Savings,3,32293,14,8,13,1,0.67,1,1,0,0,0
CUST1695,57,Female,Single,Secondary,Self-employed,14,Savings,1,30132,24,7,18,0,0.57,1,1,0,0,0
CUST0378,33,Female,Single,Secondary,Self-employed,178,Savings,1,109258,17,3,11,0,0.67,2,1,0,0,0
CUST0549,29,Female,Single,Secondary,Employed,123,Fixed Deposit,2,337069,11,6,7,0,0.97,3,1,0,0,1
CUST1639,49,Male,Single,University,Employed,84,Current,3,57746,17,8,7,0,0.62,1,1,0,0,0
CUST1268,43,Female,Single,University,Employed,108,Savings,1,379607,12,8,5,0,0.77,1,0,0,0,0
CUST2096,49,Male,Single,Secondary,Employed,109,Savings,2,115732,21,8,9,0,0.82,3,0,0,0,0
CUST2512,41,Female,Single,University,Self-employed,31,Savings,3,152121,15,3,6,0,0.93,2,0,1,0,1
CUST0393,39,Female,Married,Primary,Employed,43,Savings,1,96934,12,6,7,0,0.78,1,0,0,0,0
CUST1395,42,Male,Married,None,Employed,33,Savings,2,89235,11,6,11,0,0.94,2,1,0,0,0
CUST0670,26,Male,Married,Secondary,Self-employed,9,Savings,2,158405,12,3,9,0,0.74,1,1,0,0,0
CUST1213,38,Male,Married,Secondary,Employed,70,Current,1,421173,11,9,13,1,0.52,0,1,0,1,0
CUST0311,39,Male,Single,Primary,Employed,55,Current,2,113820,17,14,16,0,0.55,1,1,0,0,0
CUST2237,54,Male,Single,Secondary,Employed,101,Current,2,57580,14,8,10,0,0.79,0,1,0,1,0
CUST1442,44,Female,Divorced,Primary,Employed,101,Fixed Deposit,1,105142,8,3,12,1,0.84,2,1,0,0,0
CUST1406,51,Male,Married,Secondary,Self-employed,51,Current,1,498778,15,6,9,0,0.76,0,1,0,0,0
CUST2086,36,Female,Married,University,Employed,137,Current,1,133615,15,5,12,0,0.55,1,1,0,0,0
CUST1108,27,Female,Single,Primary,Unemployed,30,Current,4,67677,14,6,11,0,0.53,1,0,0,0,1
CUST0319,27,Female,Married,University,Employed,69,Savings,1,313721,11,12,8,1,0.67,1,1,0,1,0
CUST2734,22,Female,Single,Primary,Employed,129,Current,1,87092,23,13,11,0,0.59,0,1,0,0,1
CUST2894,18,Female,Single,Primary,Employed,91,Current,1,177186,15,10,9,1,0.74,2,1,0,0,0
CUST1862,31,Female,Married,Primary,Self-employed,130,Savings,1,224524,17,5,8,0,0.83,0,0,0,0,0
CUST1666,30,Male,Divorced,Secondary,Employed,38,Savings,1,159884,14,9,8,0,0.95,0,1,0,0,0
CUST0120,49,Female,Married,University,Employed,61,Fixed Deposit,1,62687,15,11,11,0,0.96,2,1,1,1,0
CUST2760,19,Female,Single,University,Self-employed,14,Current,3,31027,12,9,10,1,0.74,0,1,0,1,0
CUST1557,37,Female,Married,Secondary,Unemployed,114,Savings,1,10916,17,5,13,0,0.58,2,1,0,0,0
CUST2489,31,Female,Married,Secondary,Employed,122,Savings,3,194511,16,17,9,1,0.81,0,1,0,1,0
CUST0599,42,Female,Single,Primary,Employed,151,Current,1,42656,12,11,8,0,0.82,0,1,1,1,0
CUST2120,43,Female,Married,University,Self-employed,85,Savings,1,379732,16,10,8,0,0.97,1,1,1,1,0
CUST1339,27,Female,Single,University,Employed,94,Savings,1,199765,10,3,12,0,0.55,0,0,0,0,0
CUST2762,33,Female,Divorced,Primary,Employed,69,Savings,1,279379,20,7,9,0,0.97,2,0,0,0,0
CUST2725,33,Male,Single,Secondary,Employed,3,Savings,3,230468,15,8,11,0,0.88,1,0,0,0,0
CUST2129,24,Male,Single,Secondary,Employed,32,Savings,3,325856,9,8,10,0,0.74,0,1,1,0,0
CUST1079,36,Female,Married,Secondary,Self-employed,129,Current,2,63095,13,5,10,1,0.77,2,1,0,0,0
CUST0134,31,Male,Single,Secondary,Employed,100,Savings,1,102321,13,11,5,1,0.94,1,1,0,0,0
CUST0424,29,Male,Married,University,Unemployed,98,Current,2,138883,12,6,10,0,0.75,1,1,0,1,0
CUST2804,25,Male,Single,None,Employed,89,Current,2,29370,17,5,8,1,0.99,1,1,0,0,0
CUST2054,36,Female,Married,Primary,Employed,36,Savings,3,29445,15,4,9,0,0.73,0,0,0,0,0
CUST0879,36,Female,Single,University,Employed,122,Savings,1,150383,15,8,15,1,0.89,1,1,1,0,1
CUST0668,29,Male,Single,Primary,Employed,86,Current,4,8763,15,16,11,0,0.85,1,1,0,0,1
CUST1824,51,Female,Divorced,Primary,Employed,114,Current,2,77259,13,8,16,0,0.53,1,0,0,0,0
CUST0049,23,Male,Married,Secondary,Employed,125,Savings,1,18965,16,6,11,0,0.65,1,1,0,0,0
CUST1500,33,Male,Married,Primary,Employed,91,Savings,4,43524,14,10,11,0,0.66,1,1,0,0,0
CUST0193,28,Male,Single,Primary,Employed,3,Savings,1,251008,15,8,10,0,0.92,0,0,0,1,1
CUST2757,44,Male,Married,Secondary,Self-employed,145,Savings,4,294854,17,10,11,0,0.86,1,0,0,0,0
CUST2507,46,Female,Married,Secondary,Self-employed,167,Fixed Deposit,2,117087,12,7,9,0,0.6,1,1,0,1,0
CUST0303,18,Male,Married,Secondary,Employed,148,Savings,3,38920,10,9,7,0,0.59,2,0,0,1,0
CUST2946,29,Female,Divorced,None,Employed,9,Current,2,84110,13,9,9,0,0.87,1,1,0,0,0
CUST2238,18,Female,Married,Secondary,Self-employed,177,Fixed Deposit,1,93851,17,3,7,0,0.56,0,0,0,1,0
CUST0191,53,Female,Married,Primary,Unemployed,38,Savings,1,84405,16,5,7,0,0.83,1,1,0,0,1
CUST2494,36,Male,Married,University,Employed,100,Savings,2,270039,19,12,12,0,0.83,1,1,1,0,0
